HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
642;Zamdorf Siedlung;München;de:09162:642;48,1399933506403;11,643448290295
643;Süskindstraße;München;de:09162:643;48,1398622417356;11,6476011180071
645;Kastenbauerstraße;München;de:09162:645;48,1386859899949;11,6394936090683
646;Riedenburger Straße;München;de:09162:646;48,1359828406608;11,623833121267
647;Kronstadter Straße;München;de:09162:647;48,1387460580359;11,6472728347137
648;Zamilapark;München;de:09162:648;48,1423415595553;11,6496132085881
650;Effnerplatz;München;de:09162:650;48,1522360604766;11,6136346369308
651;Arabellastraße;München;de:09162:651;48,1535539267572;11,6177777867998
652;Elektrastraße;München;de:09162:652;48,1512085374607;11,6265712377863
653;Cosimabad;München;de:09162:653;48,1534825013952;11,628933680926
654;Denninger Straße;München;de:09162:654;48,1484880567092;11,6224383231266
655;Arabellapark/Klinikum Bogenh.;München;de:09162:655;48,1537427821703;11,6232331347642
656;Rappelhofstraße;München;de:09162:656;48,1401157767354;11,6481637274738
657;Ruth-Schaumann-Straße;München;de:09162:657;48,1422182503292;11,6475178347587
662;Einsteinstraße;München;de:09162:662;48,1368794610878;11,6148514248165
663;Zaubzerstraße;München;de:09162:663;48,1394694449372;11,6148186471034
670;Arabellapark;München;de:09162:670;48,1532747285375;11,6203738048729
671;Arabellapark Nord;München;de:09162:671;48,1536624522902;11,6206800752342
680;Richard-Strauss-Straße;München;de:09162:680;48,1488634506107;11,6162939544806
698;Nettelbeckstraße;München;de:09162:698;48,1430371716517;11,6389794459832
699;Hermann-Gmeiner-Weg;München;de:09162:699;48,1463589753632;11,6400178194132
700;Daglfing;München;de:09162:700;48,1489688777622;11,6493531542647
701;Marienburger Straße;München;de:09162:701;48,1471797719961;11,6436808135148
702;Schichtlstraße;München;de:09162:702;48,1470536557364;11,6584506130543
703;Trabrennbahn;München;de:09162:703;48,1428712831002;11,6613404799151
704;Daglfing Bahnhof Ost;München;de:09162:704;48,1488541741021;11,6500796394612
705;Daglfing Bahnhof West;München;de:09162:705;48,1485166788082;11,6485230175515
710;Englschalking;München;de:09162:710;48,1565562828095;11,648374120244
720;Johanneskirchen;München;de:09162:720;48,1693843634722;11,6466060472856
721;Johanneskirchen Bf. West;München;de:09162:721;48,1693243641989;11,6446435860651
725;Kunihohstraße;München;de:09162:725;48,1497501745213;11,657948941305
727;Westerlandanger;München;de:09162:727;48,1622107222482;11,6626114525193
728;Lübecker Straße;München;de:09162:728;48,1670212797772;11,6592593597669
730;Burgauerstraße;München;de:09162:730;48,1398939370517;11,6550985500806
731;Rennbahnstraße;München;de:09162:731;48,1405978994335;11,6620003731536
740;Milbertshofen;München;de:09162:740;48,1811594164649;11,573115720534
745;Bremer Straße;München;de:09162:745;48,189151453584;11,5698888073063
750;Frankfurter Ring;München;de:09162:750;48,1874890673079;11,5726732110935
751;Korbinianplatz;München;de:09162:751;48,1859335721603;11,5727668149261
752;Knorrstraße;München;de:09162:752;48,1915888892394;11,5723701710572
753;Max-Diamand-Straße;München;de:09162:753;48,1915438234954;11,5675284884463
754;Preußenstraße;München;de:09162:754;48,1864431981344;11,5576864531864
755;BMW-FIZ;München;de:09162:755;48,1935159812765;11,5706324733471
756;Am Hart Süd;München;de:09162:756;48,1950054378866;11,5721265661973
757;Oberhofer Weg;München;de:09162:757;48,1923178942397;11,5749465834282
758;Anton-Ditt-Bogen;München;de:09162:758;48,1912744058157;11,5822451472847
760;Am Hart;München;de:09162:760;48,197009730489;11,5718005152825
762;Hufelandstraße;München;de:09162:762;48,1925772036526;11,5794368847487
767;Lotte-Branz-Straße;München;de:09162:767;48,1923376996429;11,5903336360012
768;Margot-Kalinke-Straße;München;de:09162:768;48,1927898460335;11,5961271943331
769;Maria-Probst-Straße;München;de:09162:769;48,1928639346324;11,5993143812065
770;Harthof;München;de:09162:770;48,2048923264285;11,5681831470693
771;Helene-Wessel-Bogen;München;de:09162:771;48,1963294926794;11,592521344688
780;Dülferstraße;München;de:09162:780;48,2128209480348;11,5625055435481
788;Aschenbrennerstraße;München;de:09162:788;48,2199905253888;11,5606546817121
790;Hasenbergl;München;de:09162:790;48,2132198801763;11,55629900932
792;Caracciolastraße;München;de:09162:792;48,2072303763498;11,5633603482143
799;Riem (S) Dornach;Dornach (b München);de:09184:799;48,1446544491959;11,6811093394351
800;Riem;München;de:09162:800;48,1433895389051;11,6790074629623
801;Kirchtruderinger Straße;München;de:09162:801;48,1262969573471;11,6739688992453
802;Truchthari-Anger;München;de:09162:802;48,1290650019078;11,6764769706167
803;Friedhof Riem;München;de:09162:803;48,132572418284;11,6796927521252
804;Schwankhardtweg;München;de:09162:804;48,1351313762482;11,6814369048779
805;Martin-Empl-Ring;München;de:09162:805;48,1406811218803;11,68173855848
807;Heltauer Straße;München;de:09162:807;48,1302974933418;11,6579435649508
808;Umschlagbahnhof;München;de:09162:808;48,1444322643386;11,7057556834236
809;Hofbräuallee;München;de:09162:809;48,1438441684981;11,7008946009923
810;Tierheim;München;de:09162:810;48,1398724162643;11,6692206015679
811;Graf-Lehndorff-Straße;München;de:09162:811;48,140488617811;11,6804229399256
813;Am Messesee;München;de:09162:813;48,1354881680391;11,6902483846249
814;Paul-Henri-Spaak-Straße;München;de:09162:814;48,1384535450907;11,6893437895741
815;An der Point;München;de:09162:815;48,1408620350464;11,6853922776285
816;Lehrer-Wirth-Straße;München;de:09162:816;48,1294921666139;11,6945832271598
817;Helsinkistraße;München;de:09162:817;48,1294782983906;11,6893978149307
818;Mutter-Teresa-Straße;München;de:09162:818;48,1295416337956;11,6997146990944
819;Selma-Lagerlöf-Straße;München;de:09162:819;48,1295764544825;11,7027371346858
824;Paul-Wassermann-Straße;München;de:09162:824;48,1354573280726;11,685505844152
825;Riemer Straße;München;de:09162:825;48,1397337045647;11,6741930334981
890;August-Everding-Straße;München;de:09162:890;48,1255314300619;11,6099928266455
891;Ostbahnhof (Post);München;de:09162:891;48,1287870268608;11,6047156185621
892;Ostbahnhof (Bildungszentrum);München;de:09162:892;48,1274128052704;11,6026171036933
893;Baumkirchner Platz;München;de:09162:893;48,1308105811925;11,6318507970206
894;Altöttinger Straße;München;de:09162:894;48,1264970799707;11,621779839573
895;Ostbahnhof Friedenstraße;München;de:09162:895;48,1270046560994;11,6068517340905
896;Grafinger Straße;München;de:09162:896;48,1246271670581;11,6192682034593
897;Neumarkter Straße;München;de:09162:897;48,1312750864916;11,6280724158344
898;Sankt Pius;München;de:09162:898;48,1247057162229;11,6131557499751
899;Berg am Laim Bf. (Süd);München;de:09162:899;48,1331426904606;11,6327342926798
900;Leuchtenbergring;München;de:09162:900;48,1342930665336;11,6159589868961
901;Ampfingstraße;München;de:09162:901;48,1309466675569;11,6157017777698
902;Schlüsselbergstraße;München;de:09162:902;48,1297741229478;11,6228305378163
903;Baumkirchner Straße;München;de:09162:903;48,1282968769959;11,6304313345534
904;Mutschellestraße;München;de:09162:904;48,1266849044584;11,6382475706604
906;St.-Veit-Straße;München;de:09162:906;48,1217776702176;11,6421369289229
907;Sankt Michael;München;de:09162:907;48,1238784195906;11,6323972535246
908;Schmuckerweg;München;de:09162:908;48,1214860506732;11,6710039837845
909;Bajuwarenstraße;München;de:09162:909;48,1239740802012;11,6667837563068
910;Berg am Laim;München;de:09162:910;48,1360595625666;11,6336808927192
911;Halligenplatz;München;de:09162:911;48,1192252397019;11,6605151514241
912;St.-Augustinus-Straße;München;de:09162:912;48,1171002807542;11,6566342217721
913;Matterhornstraße;München;de:09162:913;48,1147040968821;11,6523256733
914;Peschelanger;München;de:09162:914;48,1091171753854;11,6546461562365
915;Friedrich-Engels-Bogen;München;de:09162:915;48,1058475686833;11,6590051900514
916;Hugo-Lang-Bogen;München;de:09162:916;48,1035274289421;11,6590607892135
917;Oskar-Maria-Graf-Ring;München;de:09162:917;48,098827327484;11,6571987522994
920;Trudering;München;de:09162:920;48,12551990564;11,6633349555096
921;Mühldorfstraße;München;de:09162:921;48,1265504448476;11,6134777488817
923;Truderinger Straße, Brücke;München;de:09162:923;48,1276743044836;11,6558921997425
926;Halfinger Straße;München;de:09162:926;48,1260274216147;11,6555270558342
927;Truderinger Straße;München;de:09162:927;48,1259723348667;11,6612095882377
928;Nikolaus-Prugger-Weg;München;de:09162:928;48,1194336597226;11,6766850747143
929;Friedenspromenade;München;de:09162:929;48,1184451856761;11,6834470819758
930;Bahnstraße;München;de:09162:930;48,1155090416627;11,6951897178224
931;Phantasiestraße;München;de:09162:931;48,1132042655462;11,7011123800247
932;Von-Erckert-Straße;München;de:09162:932;48,1114264755505;11,7092742016156
933;Florastraße;München;de:09162:933;48,1174434943089;11,6822041600819
934;Edeltraudstraße;München;de:09162:934;48,114632377994;11,6868816896259
935;Turnerstraße;München;de:09162:935;48,1116928217749;11,6906865713483
936;Waldtruderinger Straße;München;de:09162:936;48,1085010403445;11,6943850822975
937;Togostraße;München;de:09162:937;48,1064217656688;11,6971098224278
938;Sperberstraße;München;de:09162:938;48,1075894562614;11,6999900421415
939;Drosselweg;München;de:09162:939;48,1175029035778;11,6908129381438
940;Iltisstraße;München;de:09162:940;48,1038048152611;11,704080471004
941;Ursberger Straße;München;de:09162:941;48,1309510999446;11,6450960290087
942;Thomas-Hauser-Straße;München;de:09162:942;48,129475359585;11,6507081275364
943;Rofanstraße;München;de:09162:943;48,1198147732447;11,6501556584298
944;Gnadenwaldplatz;München;de:09162:944;48,1180363661334;11,6538880828414
945;Mönchbergstraße;München;de:09162:945;48,1157784924369;11,6597454250451
946;Simplonstraße;München;de:09162:946;48,1145552695466;11,662761814565
947;Himalajastraße;München;de:09162:947;48,1130641166672;11,666451277256
948;Batschkastraße;München;de:09162:948;48,1144876912487;11,6673553223375
949;Spertentalstraße;München;de:09162:949;48,1177414417285;11,6698324994741
950;Zauberwaldstraße;München;de:09162:950;48,1137898660752;11,6717648042067
951;Markgrafenstraße;München;de:09162:951;48,1111872049253;11,6736748586355
952;Vogesenstraße;München;de:09162:952;48,1095163469298;11,6711876741092
953;Feldbergstraße;München;de:09162:953;48,1083798945988;11,6638227032925
954;Am Hochacker;München;de:09162:954;48,1055584005235;11,6677619547494
955;Hippelstraße;München;de:09162:955;48,1021340404237;11,6653940095651
956;Lamprechtstraße;München;de:09162:956;48,1014164114728;11,6691446831116
957;Friesplatz;München;de:09162:957;48,100220871419;11,6724954890458
958;Nauestraße;München;de:09162:958;48,0987951044389;11,6771633248899
959;Alois-Hahn-Weg;München;de:09162:959;48,1051002945136;11,6617762039608
960;Kafkastraße;München;de:09162:960;48,0985050952046;11,6487560264173
961;Sudermannallee;München;de:09162:961;48,097545636472;11,652655976341
962;Klinikum Neuperlach;München;de:09162:962;48,0963036831595;11,6553628085874
963;Tribulaunstraße;München;de:09162:963;48,0941676076348;11,6538197888476
964;Im Gefilde;München;de:09162:964;48,0906655120667;11,661669336205
965;Eulenspiegelstraße;München;de:09162:965;48,0880250362072;11,6690961891936
966;Waldheimplatz;München;de:09162:966;48,085729710797;11,6747080791876
967;Waldperlach;München;de:09162:967;48,0821074776355;11,6722881443051
968;Salzmannstraße;München;de:09162:968;48,0812478748036;11,6768031715115
969;Schatzbogen;München;de:09162:969;48,1331014606839;11,6603163840437
970;Otto-Hahn-Ring;München;de:09162:970;48,0922285387185;11,6490403327411
971;Stahlgruberring;München;de:09162:971;48,1345237245822;11,6638270541944
972;Karl-Schmid-Straße;München;de:09162:972;48,132218613697;11,6690681477199
973;Moosfeld Gewerbegebiet;München;de:09162:973;48,1359206467223;11,6679426836312
974;Putzbrunner Straße;München;de:09162:974;48,0964294962765;11,6464341334489
975;Ottilienstraße;München;de:09162:975;48,1140576175599;11,6774036623555
976;Isengaustraße;München;de:09162:976;48,0864211177302;11,6618447720441
977;Klara-Ziegler-Bogen;München;de:09162:977;48,0840361215595;11,6612563817735
978;Görzer Straße Schule;München;de:09162:978;48,1045561312221;11,6092113565025
979;Sigmund-Riefler-Bogen;München;de:09162:979;48,136658965237;11,7152856780104
981;Am Hain;München;de:09162:981;48,0831912155187;11,6802941289966
983;Wilhelm-Hale-Straße;München;de:09162:983;48,1454359759361;11,5201294883051
988;Anni-Albers-Straße;München;de:09162:988;48,1797699959797;11,589196494979
989;Bergerwaldstraße;München;de:09162:989;48,1110567066236;11,6566341241395
990;Gern;München;de:09162:990;48,163495193962;11,528967981083
991;Waldperlach (Süd);München;de:09162:991;48,0813171744044;11,6726823743678
993;Wasserburger Landstraße;München;de:09162:993;48,1212530193261;11,6650417579
994;Kulturzentrum Trudering;München;de:09162:994;48,1196598091527;11,6708007203781
995;Jagdhornstraße;München;de:09162:995;48,1123499539535;11,7046224120414
997;Bad-Schachener-Straße;München;de:09162:997;48,1199489199006;11,6242320577847
998;Weidener Straße;München;de:09162:998;48,0925046181569;11,6281234023219
999;Bayerwaldstraße;München;de:09162:999;48,0884847680728;11,6281926043817
1000;Perlach;München;de:09162:1000;48,0937625889992;11,6305710535399
1001;Anzinger Straße;München;de:09162:1001;48,1207785359939;11,6060664047586
1002;Nailastraße;München;de:09162:1002;48,0885651947453;11,633641874559
1003;Ramersdorf;München;de:09162:1003;48,1155329862441;11,61331851157
1004;Hechtseestraße;München;de:09162:1004;48,1156760208275;11,6211741865353
1005;Krumbadstraße;München;de:09162:1005;48,1166782424087;11,6251288569977
1006;Rudolf-Zorn-Straße;München;de:09162:1006;48,0909071085009;11,6347797228111
1007;Heinrich-Wieland-Straße;München;de:09162:1007;48,1170493664955;11,6399670755975
1008;Hermann-Pünder-Straße;München;de:09162:1008;48,0884731691646;11,6358170933111
1009;Corinthstraße;München;de:09162:1009;48,1124473202202;11,6495475360844
1010;Neuperlach Süd;München;de:09162:1010;48,0894983204634;11,6444143407104
1011;Karl-Marx-Ring;München;de:09162:1011;48,1091207634844;11,6498789713829
1012;Ludwig-Linsert-Straße;München;de:09162:1012;48,0862842778712;11,6347184372752
1013;Ludwig-Erhard-Allee;München;de:09162:1013;48,0852289333987;11,6394371608267
1014;Wilhelm-Hoegner-Straße;München;de:09162:1014;48,0988713575455;11,636374806277
1015;Thomas-Dehler-Straße;München;de:09162:1015;48,0973043006163;11,6443069098796
1016;Jakob-Kaiser-Straße;München;de:09162:1016;48,1043246674299;11,6402840589366
1017;Holzwiesenstraße;München;de:09162:1017;48,1030179178142;11,6365604448441
1018;Curd-Jürgens-Straße;München;de:09162:1018;48,0851228571844;11,6429142962565
1019;Pfanzeltplatz;München;de:09162:1019;48,1001201606636;11,6303241883937
1020;Therese-Giehse-Allee;München;de:09162:1020;48,0954396239646;11,6433262940204
1021;Neuer Südfriedhof;München;de:09162:1021;48,1009474832355;11,6219938384231
1022;Hochäckerstraße;München;de:09162:1022;48,1010573447845;11,6064719680196
1023;Ständlerstraße;München;de:09162:1023;48,1045603251746;11,6051696648853
1024;Neuer Südfriedhof West;München;de:09162:1024;48,1011689892478;11,6182596345953
1025;St.-Martin-Straße Ost;München;de:09162:1025;48,1191757816489;11,6002897697763
1026;Thomasiusplatz;München;de:09162:1026;48,1157645644703;11,6021024256684
1027;Aschheimer Straße;München;de:09162:1027;48,1208287986969;11,6129296097147
1028;Ostpark Eislaufzentrum;München;de:09162:1028;48,1111067370712;11,6320718929501
1029;Wolframstraße;München;de:09162:1029;48,0947777772822;11,6358800500909
1030;Neuperlach Zentrum;München;de:09162:1030;48,1009742168455;11,6474234393449
1031;Diakon-Kerolt-Weg;München;de:09162:1031;48,1117072917664;11,6176579738657
1032;Woferlstraße;München;de:09162:1032;48,1085905246732;11,6188493335003
1033;Weddigenstraße;München;de:09162:1033;48,1038160268991;11,6246314358919
1034;Schumacherring;München;de:09162:1034;48,0994789047876;11,6408279987314
1035;Friedhof Perlach;München;de:09162:1035;48,0979849367078;11,6404893178283
1036;Berger-Kreuz-Straße;München;de:09162:1036;48,1128868655937;11,6263113348693
1037;Hofangerstraße;München;de:09162:1037;48,1105789626678;11,6273620729896
1038;Emdenstraße;München;de:09162:1038;48,107028076322;11,6278308257087
1039;Georg-Brauchle-Haus;München;de:09162:1039;48,1102614444977;11,637771779521
1040;Quiddestraße;München;de:09162:1040;48,109101182;11,6464145207943
1041;Nawiaskystraße;München;de:09162:1041;48,1068130184932;11,6365203073122
1042;Staudingerstraße;München;de:09162:1042;48,1091418454981;11,6392299257926
1043;Plettstraße;München;de:09162:1043;48,1091396123149;11,6442925344023
1044;Ungsteiner Straße;München;de:09162:1044;48,1150458595081;11,5971522316088
1045;Fockensteinstraße;München;de:09162:1045;48,1097293926856;11,5891364456265
1046;Valeppstraße;München;de:09162:1046;48,1108986470865;11,584158373701
1047;Adilostraße;München;de:09162:1047;48,1063048803858;11,6211758031367
1048;Siegfried-Mollier-Straße;München;de:09162:1048;48,1066008976698;11,6463779284357
1050;Michaelibad;München;de:09162:1050;48,1187823787328;11,6305934817095
1053;Fasangartenstraße;München;de:09162:1053;48,089804494372;11,6111619858904
1054;Obernzeller Straße;München;de:09162:1054;48,0927767998685;11,6098240250589
1055;Plassenburgstraße;München;de:09162:1055;48,0973836589672;11,6078290913337
1056;Balanstraße;München;de:09162:1056;48,1085675998855;11,6040647411962
1057;Klagenfurter Straße;München;de:09162:1057;48,1124941073251;11,6030139829836
1058;Mitterweg;München;de:09162:1058;48,1013676394144;11,6104438799531
1059;Görzer Straße;München;de:09162:1059;48,0955542930618;11,609386866976
1060;Innsbrucker Ring;München;de:09162:1060;48,1204088302519;11,619138144743
1061;Landrichterstraße;München;de:09162:1061;48,0886589097183;11,6075060464373
1062;Cincinnatistraße;München;de:09162:1062;48,0927130553018;11,6017161949552
1064;Langbürgener Straße;München;de:09162:1064;48,1105755697774;11,6127110516056
1070;Karl-Preis-Platz;München;de:09162:1070;48,11846097266;11,6095090157429
1100;St.-Martin-Straße;München;de:09162:1100;48,1187128616896;11,5964923451239
1101;Ganghoferbrücke;München;de:09162:1101;48,1279314258318;11,539099335171
1102;Herzog-Ernst-Platz;München;de:09162:1102;48,1252937951001;11,5407079791002
1103;Sendlinger Kirche;München;de:09162:1103;48,1219767905471;11,5411001728465
1104;Margaretenplatz;München;de:09162:1104;48,1200236810848;11,5407145998438
1105;Ostfriedhof;München;de:09162:1105;48,1190537906781;11,5836360009855
1106;St.-Martins-Platz;München;de:09162:1106;48,1172004105857;11,5884322967913
1107;Werinherstraße;München;de:09162:1107;48,1149303876444;11,5924525819523
1108;Chiemgaustraße;München;de:09162:1108;48,10669699017;11,5963042745775
1109;Schwanseestraße;München;de:09162:1109;48,1028595804345;11,5970996152411
1110;Giesing;München;de:09162:1110;48,1108101092335;11,594633763658
1111;Traunsteiner Straße;München;de:09162:1111;48,1046775919933;11,5873236553856
1112;Pöllatstraße;München;de:09162:1112;48,1052022856567;11,5907032198079
1115;Tegernseer Landstraße;München;de:09162:1115;48,1116519056883;11,5761618756792
1117;Kurzstraße;München;de:09162:1117;48,1046225728021;11,5698415386248
1118;Südtiroler Straße;München;de:09162:1118;48,1008335086432;11,566691029756
1119;Tiroler Platz;München;de:09162:1119;48,0961994578677;11,5636689507685
1120;Fasangarten;München;de:09162:1120;48,0933954207924;11,6039931046132
1121;Authariplatz;München;de:09162:1121;48,092013354568;11,562576683825
1122;Theodolindenplatz;München;de:09162:1122;48,0903189540559;11,5569262137717
1123;Klinikum Harlaching;München;de:09162:1123;48,0868665420062;11,554875284861
1124;Menterschwaige;München;de:09162:1124;48,0802264362027;11,5518053700044
1125;Großhesseloher Brücke;München;de:09162:1125;48,0766586447887;11,5501722111642
1126;Schilcherweg;München;de:09162:1126;48,0713146382378;11,5474007745015
1128;Senserstraße;München;de:09162:1128;48,1229597007889;11,5485866241808
1129;Am Harras;München;de:09162:1129;48,1165317834767;11,5401010129214
1130;Harras;München;de:09162:1130;48,1168758769274;11,5362030538436
1131;Aberlestraße;München;de:09162:1131;48,1223410746215;11,5445086826921
1132;Lagerhausstraße;München;de:09162:1132;48,1204407954841;11,5553244573001
1133;Großmarkthalle;München;de:09162:1133;48,1197456551222;11,5523218126077
1134;Gotzinger Platz;München;de:09162:1134;48,117660444219;11,5503387044954
1139;Maria-Einsiedel-Straße;München;de:09162:1139;48,0973570737203;11,5444471714324
1140;Implerstraße;München;de:09162:1140;48,1193343196169;11,5483228535349
1141;Zentralländstraße;München;de:09162:1141;48,1005283803595;11,548151731264
1142;Bad Maria Einsiedel;München;de:09162:1142;48,0967558210343;11,5470570072363
1143;Floßlände;München;de:09162:1143;48,09451954054;11,5455596144855
1144;Campingplatz Thalkirchen;München;de:09162:1144;48,0916354675711;11,5440009490475
1145;Hinterbrühl;München;de:09162:1145;48,0871094347479;11,5411549787754
1146;Spixstraße;München;de:09162:1146;48,1110077683305;11,5795378754368
1148;Schäftlarnstraße / Gasteig HP8;München;de:09162:1148;48,1123130401293;11,5535949391705
1149;Heckenstallerstraße;München;de:09162:1149;48,1111517576319;11,5396117881552
1150;Heimeranplatz;München;de:09162:1150;48,133394684595;11,5334615631696
1151;Neuhofen;München;de:09162:1151;48,107258974339;11,5399553566254
1152;Steinerstraße;München;de:09162:1152;48,1044364225043;11,5403027683735
1154;Rupert-Mayer-Straße;München;de:09162:1154;48,0963721045777;11,5410055531957
1156;Krankenhaus Martha Maria;München;de:09162:1156;48,0862266075273;11,53407564472
1157;Flößergasse;München;de:09162:1157;48,1034649637877;11,5380153728448
1158;Tölzer Straße;München;de:09162:1158;48,1004440826398;11,5382437995776
1159;Heimeranplatz Süd;München;de:09162:1159;48,1321549992994;11,5293886445928
1160;Untersbergstraße;München;de:09162:1160;48,1126369342518;11,587367461524
1161;Wolfratshauser Straße;München;de:09162:1161;48,0899366519095;11,5374786314399
1162;Neunkirchner Straße;München;de:09162:1162;48,0928069626135;11,5400706827806
1163;Jakob-Gelb-Platz;München;de:09162:1163;48,113605599729;11,5718751549737
1164;Hans-Mielich-Straße;München;de:09162:1164;48,114363459336;11,5701095381668
1165;Tierpark (Alemannenstr.);München;de:09162:1165;48,1005963621422;11,5587177280379
1166;Wilhelm-Kuhnert-Straße;München;de:09162:1166;48,1037461581033;11,5616179443352
1167;Lebscheestraße;München;de:09162:1167;48,1076254934115;11,5648212089855
1168;Ludmillastraße;München;de:09162:1168;48,1102335262807;11,5671895705245
1169;Winterstraße;München;de:09162:1169;48,1156147636485;11,5728523323967
1170;Silberhornstraße;München;de:09162:1170;48,1151624101274;11,5794503090446
1171;Theodolindenstraße;München;de:09162:1171;48,0885305740838;11,5596127858464
1172;Autharistraße;München;de:09162:1172;48,0903993221394;11,5638387622709
1173;Griechenstraße;München;de:09162:1173;48,093137646155;11,5697626803333
1174;Säbener Straße;München;de:09162:1174;48,0948437965618;11,5738967670914
1175;Hollerbusch;München;de:09162:1175;48,0954566741213;11,5742541876724
1177;Stadelheimer Straße;München;de:09162:1177;48,099942936358;11,586179983706
1178;Frasdorfer Straße;München;de:09162:1178;48,1011923277243;11,5910169622255
1179;Kiefernstraße;München;de:09162:1179;48,0876146959547;11,5993930455904
1180;Candidplatz;München;de:09162:1180;48,1115024851056;11,5698244937096
1181;Minnewitstraße;München;de:09162:1181;48,0911145067226;11,5972046511772
1182;Lincolnstraße;München;de:09162:1182;48,0941757755788;11,5905489582036
1183;Stettnerstraße;München;de:09162:1183;48,0969685548684;11,5868616649782
1184;Soyerhofstraße;München;de:09162:1184;48,1016004323018;11,5819507248851
1185;Leifstraße;München;de:09162:1185;48,0914262788982;11,5937925181504
1187;Silberhorn-/Ichostraße;München;de:09162:1187;48,1159187179513;11,5796858935136
1188;Waltramstraße;München;de:09162:1188;48,106829426377;11,5805252969702
1189;Peter-Auzinger-Straße;München;de:09162:1189;48,0986533004999;11,5826995820116
1190;Wettersteinplatz;München;de:09162:1190;48,1092004671938;11,5747451374276
1191;Gerhardstraße;München;de:09162:1191;48,112953947731;11,5659715208579
1192;Siegestor;München;de:09162:1192;48,1519452832587;11,5818920057442
1200;St.-Quirin-Platz;München;de:09162:1200;48,1039561075445;11,5817839518877
1201;Hauzenberger Straße;München;de:09162:1201;48,1374669775371;11,5220847045955
1202;Lautensackstraße;München;de:09162:1202;48,1400955848238;11,5183786764658
1203;Schäufeleinstraße;München;de:09162:1203;48,1415714458158;11,5121972557052
1204;Agnes-Bernauer-Straße;München;de:09162:1204;48,1393364994547;11,511116606953
1205;Elsenheimerstraße;München;de:09162:1205;48,1360809616061;11,5240054167622
1206;Am Lokschuppen;München;de:09162:1206;48,1407404161784;11,524217700077
1208;Fachnerstraße;München;de:09162:1208;48,1298460871826;11,5169429162057
1210;Mangfallplatz;München;de:09162:1210;48,0978915317674;11,580960395271
1211;Mangfallplatz Süd;München;de:09162:1211;48,0964855166943;11,577669168939
1212;Säulingstraße;München;de:09162:1212;48,1274241431816;11,5120355347107
1213;Stegener Weg;München;de:09162:1213;48,1258702646612;11,5082755579597
1214;Hans-Thonauer-Straße;München;de:09162:1214;48,1348925403576;11,5172180921441
1215;Veldener Straße;München;de:09162:1215;48,1450750897628;11,482506373101
1216;Siglstraße;München;de:09162:1216;48,1350480199224;11,5135622057977
1217;Hansastraße;München;de:09162:1217;48,1309748237598;11,5310921407322
1218;Hansapark;München;de:09162:1218;48,1282995290675;11,5344748731335
1220;Josephsburg;München;de:09162:1220;48,1269605936423;11,6344171547127
1222;Garmischer Straße;München;de:09162:1222;48,1301459715918;11,528533758524
1224;Siegenburger Straße;München;de:09162:1224;48,1263059816108;11,5220403588666
1226;Hinterbärenbadstraße;München;de:09162:1226;48,1207775507911;11,5183307067128
1230;Kreillerstraße;München;de:09162:1230;48,1258505874984;11,6446878188364
1232;Baumgartnerstraße;München;de:09162:1232;48,1260485041714;11,5360399895419
1234;Fuggerstraße;München;de:09162:1234;48,1239560339841;11,5345543676136
1236;Ortlerstraße;München;de:09162:1236;48,1204403886166;11,5347472633663
1240;Moosfeld;München;de:09162:1240;48,1305056839334;11,6707449726552
1250;Messestadt West;München;de:09162:1250;48,1334273434832;11,6897502261166
1251;Messestadt Süd;München;de:09162:1251;48,1283767182423;11,6911105156949
1260;Messestadt Ost;München;de:09162:1260;48,1333559385324;11,7036155071344
1261;Impfzentrum (Messe Nord);München;de:09162:1261;48,1396189466135;11,6980839786495
1300;Mittersendling;München;de:09162:1300;48,1086564503319;11,5363440576281
1301;Baierbrunner Straße;München;de:09162:1301;48,0933975534731;11,5304265974956
1302;Hofmannstraße;München;de:09162:1302;48,0997503683865;11,5290664810714
1303;Ratzingerplatz;München;de:09162:1303;48,0993868598692;11,5237799095652
1304;Ringelnatzweg;München;de:09162:1304;48,0753539434963;11,5232096626278
1305;Drachenseestraße;München;de:09162:1305;48,1168481714996;11,5315831568975
1306;Fernpaßstraße;München;de:09162:1306;48,1150134677848;11,5228164734342
1307;Luise-Kiesselbach-Platz;München;de:09162:1307;48,1133345374866;11,5170303489856
1308;Ettalstraße;München;de:09162:1308;48,1132311477177;11,5138350437192
1309;Werdenfelsstraße;München;de:09162:1309;48,1125129335699;11,5077850910513
1310;Siemenswerke;München;de:09162:1310;48,0954799990719;11,5316427696161
1311;Waldfriedhof;München;de:09162:1311;48,1120936714136;11,5023098850797
1312;Waldfriedhof (Wendeschleife);München;de:09162:1312;48,1123393862442;11,5029789897316
1313;Grünstraße;München;de:09162:1313;48,1099642857369;11,5262338037577
1315;Pilsenseestraße;München;de:09162:1315;48,1093364875251;11,5201429359524
1316;Höglwörther Straße;München;de:09162:1316;48,1067918899544;11,5224359310451
1317;Murnauer Straße;München;de:09162:1317;48,1019428461857;11,5242262696701
1318;Diefenbachstraße;München;de:09162:1318;48,0805444319589;11,5235107153684
1319;Aichacher Straße;München;de:09162:1319;48,1048314131416;11,5181438318716
1320;Solln;München;de:09162:1320;48,0791037597174;11,5274563051725
1321;Adunistraße;München;de:09162:1321;48,1095293700339;11,5342547599802
